Post Number,Title,Date,Author,Categories,Graphics,Length,Comments
2577,"&#8220;Red State, Blue State&#8221; reviewed in the New York Observer","22 August 2008, 5:13 pm",Andrew,['Political Science'],0,108,0
2578,The conventions: who&#8217;s bouncin&#8217;?,"22 August 2008, 12:28 pm",Andrew,['Political Science'],2,16,0
2579,The conventions: who&#8217;s bouncin&#8217;?,"22 August 2008, 6:34 am",Andrew,['Political Science'],2,210,0
2580,Can&#8217;t the National Weather Service do better than this?,"22 August 2008, 3:03 am",Andrew,['Statistical graphics'],0,62,1
2581,"Friday the 13th, Part 2","22 August 2008, 1:17 am",Andrew,['Public Health'],0,237,2
2582,Bad binning can mislead,"22 August 2008, 12:14 am",Andrew,['Statistical graphics'],3,117,6
2583,Evidence that the state of the economy is crucial to voters,"21 August 2008, 7:35 am",Andrew,['Political Science'],0,174,2
2584,Radford Neal&#8217;s blog,"21 August 2008, 12:16 am",Andrew,['Statistical computing'],0,252,4
2585,&#8220;Mean reversion&#8221; and &#8220;random walk&#8221; models of campaign effects,"20 August 2008, 12:27 pm",Andrew,['Political Science'],1,243,0
2586,Interactions,"20 August 2008, 12:25 am",Andrew,['Miscellaneous Statistics'],1,265,4
2587,"Never attribute to maliciousness what can instead be attributed to softwre, or, Anyone who googles himself deserves what he finds","19 August 2008, 12:09 am",Andrew,['Sociology'],0,161,1
2588,Non-strategic behavior of political parties when deciding when incumbents should retire,"18 August 2008, 9:14 pm",Andrew,['Political Science'],0,591,0
2589,NY area computer science and economics day,"18 August 2008, 5:42 pm",Andrew,['Economics'],0,28,0
2590,I&#8217;m sure someone can explain this one to me,"18 August 2008, 3:29 pm",Andrew,['Art'],0,14,5
2591,Am I a boy or a girl?,"15 August 2008, 9:19 am",Andrew,['Sociology'],0,92,5
2592,The difference between &#8220;quals&#8221; and &#8220;quants&#8221;,"14 August 2008, 12:08 am",Andrew,"['Political Science', 'Sociology']",0,312,1
2593,Extreme Programming,"13 August 2008, 3:49 pm",Andrew,['Statistical computing'],0,32,1
2594,Just one of those things,"12 August 2008, 12:36 am",Andrew,['Decision Theory'],0,175,1
2595,Partisan Bias in Federal Public Corruption Prosecutions,"11 August 2008, 9:03 am",Andrew,['Political Science'],0,733,0
2596,The Battle of the Bayes,"8 August 2008, 8:56 pm",Andrew,['Bayesian Statistics'],0,1205,8
2597,Vacation,"7 August 2008, 3:59 pm",Andrew,['Uncategorized'],0,40,0
2598,Popular vote and electoral college,"7 August 2008, 3:59 pm",Andrew,['Political Science'],1,178,0
2599,"My carbon footprint was big yesterday, and some thoughts on preparing presentations","7 August 2008, 12:48 pm",Andrew,['Teaching'],0,368,4
2600,Whassup with Bart?,"7 August 2008, 11:08 am",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics']",0,31,8
2601,"My comment on Bryan Caplan&#8217;s comment on the Red State, Blue State book","6 August 2008, 1:44 am",Andrew,['Political Science'],1,13,0
2602,"A Natural Log: Our Innate Sense of Numbers is Logarithmic, Not Linear","6 August 2008, 12:55 am",Andrew,['Decision Theory'],0,230,3
2603,Caplan&#8217;s comments,"5 August 2008, 9:44 pm",Andrew,['Political Science'],1,295,5
2604,If you&#8217;re at the Joint Statistical Meetings,"5 August 2008, 2:22 am",Andrew,['Political Science'],1,50,3
2605,My talk in Denver,"5 August 2008, 12:44 am",Andrew,['Political Science'],0,294,0
2606,Religion and voting,"4 August 2008, 3:15 pm",Andrew,['Political Science'],2,100,0
2607,"The statistics of art, or, The silly things that people say when they think the social world is described by physics-like iron laws","4 August 2008, 2:16 pm",Andrew,['Art'],0,390,1
2608,VP,"4 August 2008, 2:11 pm",Andrew,['Political Science'],0,204,0
2609,The mythical Gaussian distribution and population differences,"3 August 2008, 6:47 pm",Aleks Jakulin,['Miscellaneous Statistics'],4,292,7
2610,"Our Red State, Blue State book","3 August 2008, 3:20 pm",Andrew,"['Political Science', 'Uncategorized']",1,52,0
2611,"Classifying Olympic athletes as male or female, leading to a comment about the recognition of uncertainty in life","3 August 2008, 1:24 pm",Andrew,['Miscellaneous Statistics'],0,338,4
2612,Erikson and Wlezien forecast Obama will get about 53% of the vote with approximately 2/3 chance of winning,"2 August 2008, 12:01 pm",Andrew,['Political Science'],0,241,2
2613,Let computers do the surveys!,"2 August 2008, 6:01 am",Aleks Jakulin,['Miscellaneous Statistics'],1,157,6
2614,The nonpuzzle of the close opinion polls,"1 August 2008, 2:52 am",Andrew,['Political Science'],0,3,6
2615,The nonpuzzle of the close election polls,"1 August 2008, 1:50 am",Andrew,['Political Science'],1,258,2
2616,Rube Goldberg statistics?,"1 August 2008, 1:10 am",Andrew,['Miscellaneous Statistics'],0,319,1
2617,The Playing Field Shifts: Predicting the Seats-Votes Curve in the 2008 U.S. House Election,"31 July 2008, 3:00 am",Andrew,['Political Science'],2,217,2
2618,Responses to my criticisms of Bayesian statistics,"31 July 2008, 12:48 am",Andrew,['Bayesian Statistics'],0,241,1
2619,Differences between researchers in psychology and political science,"30 July 2008, 3:51 am",Andrew,"['Political Science', 'Sociology']",0,3,2
2620,Thinking like a scientist,"30 July 2008, 1:13 am",Andrew,['Miscellaneous Science'],0,114,0
2621,My proposed budget cut,"30 July 2008, 12:25 am",Andrew,['Political Science'],0,53,4
2622,Fund the answer you want&#8230;,"29 July 2008, 4:06 pm",Andrew,['Miscellaneous Science'],0,515,3
2623,&#8220;An ounce of replication&#8230;&#8221;,"28 July 2008, 12:10 am",Andrew,['Miscellaneous Statistics'],0,236,5
2624,Social class and views of corporations,"27 July 2008, 9:11 pm",Andrew,['Political Science'],1,643,0
2625,NYT vs WSJ on gender issues,"26 July 2008, 4:20 pm",Andrew,['Miscellaneous Statistics'],0,670,1
2626,A hierarchical Bayes model for rainfall with applications to index insurance,"25 July 2008, 2:54 am",Andrew,['Bayesian Statistics'],0,57,0
2627,Question wording effects,"25 July 2008, 1:08 am",Andrew,['Uncategorized'],0,219,0
2628,Question wording effects,"25 July 2008, 12:10 am",Andrew,['Political Science'],0,9,0
2629,Traffic fines and retrospective and prospective decision analysis,"24 July 2008, 10:19 am",Andrew,['Decision Theory'],0,361,9
2630,Alone in the car at night,"24 July 2008, 10:07 am",Andrew,['Sociology'],1,66,3
2631,&#8220;Rise in TB Is Linked to Loans From I.M.F.&#8221;,"24 July 2008, 12:00 am",Andrew,['Public Health'],0,123,6
2632,"Answers to questions about our graphs of left-right ideology of voters, congressmembers, and senators","23 July 2008, 2:11 am",Andrew,['Political Science'],0,12,0
2633,"Answers to questions about our graphs of left-right ideology of voters, congressmembers, and senators","23 July 2008, 1:56 am",Andrew,['Political Science'],0,334,0
2634,Bayesian approaches to quality control (acceptance) sampling?,"23 July 2008, 12:14 am",Andrew,['Bayesian Statistics'],0,431,0
2635,"Left-right ideology of voters, congressmembers, and senators","22 July 2008, 1:50 pm",Andrew,['Political Science'],2,222,9
2636,"Fat stuff, and a discussion of the difficulty of clear writing","22 July 2008, 10:15 am",Andrew,['Public Health'],0,184,8
2637,Software linking R with Word and Excel,"22 July 2008, 12:09 am",Andrew,['Statistical computing'],0,172,4
2638,"Left-right ideology of voters, congressmembers, and senators","21 July 2008, 2:06 am",Andrew,['Political Science'],0,29,0
2639,Animated adiposity,"21 July 2008, 12:08 am",Andrew,"['Public Health', 'Statistical graphics']",0,57,2
2640,Advice on buying a kitchen scale (for the candy weighing demonstration),"18 July 2008, 9:38 am",Andrew,['Teaching'],0,33,2
2641,Are you saving too little or too much?,"18 July 2008, 6:40 am",Andrew,"['Decision Theory', 'Economics']",0,294,6
2642,Imputation for longitudinal data,"18 July 2008, 12:14 am",Andrew,"['Bayesian Statistics', 'Multilevel Modeling']",0,295,2
2643,Video of Zoubin Ghahramani&#8217;s lecture,"18 July 2008, 12:13 am",Andrew,['Bayesian Statistics'],0,6,2
2644,Tutorial for writing R packages,"18 July 2008, 12:06 am",Andrew,['Statistical computing'],0,22,2
2645,The American (League) Dynasty,"16 July 2008, 3:19 pm",Phil,['Miscellaneous Statistics'],0,271,1
2646,R is too strongly typed,"16 July 2008, 2:00 pm",Andrew,['Statistical computing'],0,106,6
2647,Dept of silly graphs,"16 July 2008, 12:30 am",Andrew,['Statistical graphics'],1,126,5
2648,"&#8220;We expect sound effects in the movies, but we&#8217;re not going to pay to hear them in the concert hall&#8221;","15 July 2008, 9:05 am",Andrew,['Art'],0,90,0
2649,"What is faster, Winbugs or Openbugs?","14 July 2008, 6:54 pm",Andrew,['Statistical computing'],0,172,1
2650,Thoughts on new statistical procedures for age-period-cohort analyses,"14 July 2008, 9:53 am",Andrew,"['Miscellaneous Statistics', 'Multilevel Modeling', 'Political Science', 'Sociology']",0,3,0
2651,&#8220;Frenchman&#8221;?,"14 July 2008, 12:30 am",Andrew,['Literature'],0,99,7
2652,Popularity and readability,"12 July 2008, 8:52 pm",Andrew,['Literature'],0,180,1
2653,Vector autoregression,"11 July 2008, 9:45 pm",Andrew,['Statistical computing'],0,90,3
2654,"Integrate this, pal","11 July 2008, 9:07 pm",Andrew,['Sociology'],1,23,3
2655,538,"11 July 2008, 6:12 pm",Andrew,['Political Science'],0,23,2
2656,Opening Day,"11 July 2008, 6:03 pm",Andrew,['Statistical graphics'],0,41,2
2657,Guernsey McPearson&#8217;s Statistical Menagerie,"11 July 2008, 12:45 pm",Andrew,['Miscellaneous Statistics'],0,750,2
2658,Tied presidential elections,"11 July 2008, 1:27 am",Andrew,['Political Science'],0,65,0
2659,"Bovine contentment, then and now","11 July 2008, 12:47 am",Andrew,['Sociology'],0,55,5
2660,The Graduate Junction,"10 July 2008, 9:15 pm",Andrew,['Sociology'],0,61,2
2661,More graphical propaganda,"10 July 2008, 3:27 am",Andrew,"['Political Science', 'Statistical graphics']",1,76,3
2662,Multilevel models with interactions,"10 July 2008, 1:47 am",Andrew,['Multilevel Modeling'],0,71,0
2663,What difference would it make if everybody voted?,"10 July 2008, 1:10 am",Andrew,['Political Science'],2,1133,0
2664,Time series likelihood with non-Gaussian errors,"10 July 2008, 12:31 am",Andrew,['Multilevel Modeling'],0,236,8
2665,Capital punishment and recidivism,"9 July 2008, 12:36 am",Andrew,['Political Science'],0,147,1
2666,Education and the hardening of political attitudes,"8 July 2008, 11:22 am",Andrew,['Political Science'],2,354,4
2667,Regroove,"8 July 2008, 12:13 am",Andrew,['Literature'],0,115,2
2668,More info on the state liberalism/conservatism graph,"7 July 2008, 12:48 am",Andrew,['Political Science'],0,437,0
2669,Predicting death sentences&#8211;is predictability an indicator of aribitrariness?&#8211;and what does it mean for a statistical method to be called a &#8220;computer system&#8221;?,"5 July 2008, 9:49 pm",Andrew,['Political Science'],0,407,1
2670,Matching with multilevel data,"3 July 2008, 12:29 am",Andrew,"['Causal Inference', 'Multilevel Modeling']",0,248,7
2671,How to set tuning parameters,"2 July 2008, 1:13 pm",Andrew,['Statistical computing'],0,183,0
2672,Patent absurdity,"2 July 2008, 12:40 am",Andrew,['Miscellaneous Science'],0,179,6
2673,Little blogs and big blogs,"1 July 2008, 4:32 pm",Andrew,[],0,362,1
2674,A legal mystery,"1 July 2008, 2:43 am",Andrew,['Political Science'],0,7,2
2675,"We need cover ideas, and we need them now!","1 July 2008, 12:54 am",Andrew,"['Art', 'Economics', 'Political Science', 'Sociology']",0,455,2
2676,Ranking states by the liberalism/conservatism of their voters,"30 June 2008, 12:53 am",Andrew,['Political Science'],3,478,2
2677,Paternalistic software,"27 June 2008, 9:49 pm",Andrew,['Decision Theory'],0,9,2
2678,"Beer, quality control, and Student&#8217;s t distribution","27 June 2008, 5:00 pm",Andrew,['Miscellaneous Statistics'],0,82,5
2679,"An economic argument for why TV is full of loud, in-your-face journalists","27 June 2008, 2:13 pm",Andrew,"['Economics', 'Political Science']",0,363,5
2680,What is the seven-syllable word most commonly used in ordinary conversation?,"27 June 2008, 12:18 am",Andrew,['Literature'],0,3,1
2681,Recent changes in arm (arm > 1.1-8),"26 June 2008, 1:43 pm",Yu-Sung Su,['Statistical computing'],0,335,2
2682,The End of Theory: The Data Deluge Makes the Scientific Method Obsolete,"26 June 2008, 2:51 am",Andrew,['Miscellaneous Statistics'],0,268,1
2683,rps,"26 June 2008, 12:58 am",Andrew,['Decision Theory'],0,99,0
2684,The popularity of statistics?,"25 June 2008, 2:20 pm",Andrew,['Miscellaneous Statistics'],0,198,9
2685,"&#8220;You change your mind so many times, I wonder if you have a mind at all.&#8221;","25 June 2008, 9:19 am",Andrew,['Political Science'],0,282,0
2686,Obama on rich liberal political donors,"25 June 2008, 12:40 am",Andrew,['Political Science'],0,558,7
2687,Citation statistics,"24 June 2008, 1:46 pm",Andrew,['Sociology'],1,163,7
2688,Social networks&#8217; &#8220;value&#8221;?,"23 June 2008, 9:50 am",Juli,[],0,355,6
2689,Diagnostics for multivariate imputations: getting inside the black box,"23 June 2008, 12:04 am",Andrew,['Miscellaneous Statistics'],0,276,2
2690,A trick to speed up R matrix calculation,"22 June 2008, 3:06 am",Yu-Sung Su,['Statistical computing'],0,288,7
2691,A couple of quick thoughts on statistical computing,"21 June 2008, 9:06 pm",Andrew,['Statistical computing'],0,139,7
2692,"Princes and princesses, kings and queens","20 June 2008, 9:22 am",Andrew,"['Literature', 'Political Science']",0,300,1
2693,Time trends in gasoline prices,"19 June 2008, 6:27 pm",Andrew,['Economics'],2,139,9
2694,Markov mad libs,"19 June 2008, 5:08 pm",Andrew,['Teaching'],0,40,0
2695,"Income, education, and religion as &#8220;background variables&#8221; or &#8220;treatments&#8221;","19 June 2008, 12:17 am",Andrew,['Political Science'],0,312,7
2696,Testing intercept residuals in a multilevel logistic model,"18 June 2008, 2:32 am",Andrew,['Multilevel Modeling'],0,329,0
2697,VP,"18 June 2008, 12:06 am",Andrew,['Political Science'],0,195,2
2698,The Last Samurai and The Post-Birthday World,"17 June 2008, 12:31 am",Andrew,['Literature'],0,185,0
2699,Friday the 13th study,"16 June 2008, 3:17 pm",Juli,['Miscellaneous Statistics'],0,79,5
2700,Non-spam comments with spam links,"16 June 2008, 2:00 pm",Andrew,['Decision Theory'],0,190,1
2701,&#8220;Mean reversion&#8221; and &#8220;random walk&#8221; models of campaign effects,"16 June 2008, 8:55 am",Andrew,['Political Science'],1,243,0
2702,"Teaching Bayesian applied statistics to graduate students in political science, sociology, public health, education, economics, . . .","16 June 2008, 8:25 am",Andrew,['Teaching'],0,3556,4
2703,Deriving significance tests from scratch,"16 June 2008, 12:28 am",Andrew,['Sociology'],0,30,2
2704,Too clever by half,"14 June 2008, 7:01 pm",Andrew,['Statistical graphics'],0,41,1
2705,Good players make good coaches? Leading to a discussion of confidence-building in statistical analyses,"13 June 2008, 11:47 am",Andrew,['Sports'],0,382,5
2706,"&#8220;But viewed in retrospect, it is clear that it has been quite predictable&#8221;","13 June 2008, 3:09 am",Andrew,['Political Science'],0,563,7
2707,Hey . . . nice graph!,"13 June 2008, 12:31 am",Andrew,['Statistical graphics'],0,11,0
2708,Golf scoring as a measurement problem,"12 June 2008, 3:51 am",Andrew,['Sports'],0,130,6
2709,"Some thoughts on the saying, &#8220;All models are wrong, but some are useful&#8221;","12 June 2008, 12:24 am",Andrew,['Miscellaneous Statistics'],0,538,1
2710,"This city sucks, or, a suggested equivalence principle","11 June 2008, 12:24 am",Andrew,['Decision Theory'],0,226,1
2711,What to teach in a Bayesian data analysis course,"10 June 2008, 2:37 am",Andrew,"['Bayesian Statistics', 'Teaching']",0,506,0
2712,When corrections fail: the persistence of political misperceptions,"10 June 2008, 12:42 am",Andrew,['Political Science'],0,150,0
2713,Doing statistics the Dunson way: nonparametric statistics for the 21st century,"9 June 2008, 2:17 am",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics']",0,115,3
2714,More on coalition dynamics,"9 June 2008, 1:36 am",Andrew,['Political Science'],0,482,0
2715,But . . . but . . . we weren&#8217;t trying to be trendy . . .,"9 June 2008, 12:26 am",Andrew,['Sociology'],0,17,0
2716,"Uggghhh! More on people overinterpreting opinion polls, shading inevitably into a into a sociological discussion","6 June 2008, 3:04 pm",Andrew,['Political Science'],1,225,1
2717,New candidate for worst graph ever,"6 June 2008, 1:04 am",Andrew,['Statistical graphics'],1,58,3
2718,Two-stage and multilevel regressions,"6 June 2008, 12:00 am",Andrew,['Multilevel Modeling'],0,646,5
2719,Congrats to our Applied Statistics Center art contest winners!,"5 June 2008, 9:47 am",Juli,['Art'],2,65,0
