postnum	tweets	likes	bin_tweet	bin_like	diff_tweets_likes	prop_tweet	prop_like	comments	title	date	graphics	length	videos	gradelevel	johnsides	henryfarrell	joshuatucker	larrybartels	andrewrudalevige	andrewgelman	jamesfearon	erikvoeten	sarahbinder	ericachenoweth	danhopkins	nolanmccarty	gregorykoger	jonathanrobinson	vanessawilliamson	jasonlyall	hansnoel	suzannemettler	paul	laynamosley	catiebailard	presidency	potpourri	environmentalpolitics	war	comparativepolitics	publicopinion	blogs	politicalscienceandjournalism	campaignsandelections	politicaleconomy	legislativepolitics	graphiti	politicalparties	law	experimentalanalysis	othersocialscience	policy	media	foreignpolicy	internationalrelations	internationalsecurity	methodology	electoralfraud	institutions	frivolity	tedmccaggcartoons	academia	electionreports	immigration	judicial	itandpolitics	data	violence	politicseverywhere	bureaucracy	obituary	sports	politicalscience	protest	housekeeping	senateprocedure	newsletters	healthcare	politicalsciencenews	education	science	musicandotherpopularculture	transitions	politicaltheory	thisweekinpoliticalscience	generalpolitics	interestgroups	methepeople	valid	tweetLike	logtweetlike	has_graphics	smoothtweet	smoothlike	smoothtweetlike	logsmoothtweetlike	loglength	tweetrating	tweetsandlikes	nographicslikes
648	8	1	1	0	7	.8888889	.1111111	5	"Rupert Murdoch and Preference Falsification"	"7/18/2011"	0	220	0	18.25779	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	.90309	0	9	2	4.5	.6532125	5.393628	.6532125	1	0
864	0	0	0	1	0			2	"How Much did the Pakistani Military/Government Know?"	"5/4/2011"	0	535	0	9.691304	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	1	1	1	0	6.282267	0	0	0
137	2	0	1	0	2	1	0	2	"Proposals for increasing voter participation"	"12/19/2011"	0	242	0	9.256474	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	3	1	3	.4771213	5.488938	.4771213	0	0
33	4	0	1	0	4	1	0	0	"SOTU Preview"	"1/24/2012"	0	36	0	2.79282	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	5	1	5	.69897	3.583519	.69897	0	0
623	9	7	1	0	2	.5625	.4375	2	"America's First Debt Bargain"	"7/25/2011"	0	482	0	9.703787	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.285714	.1091445	0	10	8	1.25	.09691	6.177944	.09691	1	0
270	7	29	0	1	-22	.1944444	.8055556	6	"The World's Most Bizarre Political Ads, Part II"	"11/4/2011"	0	126	0	11.97806	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.2413793	-.6173	0	8	30	.2666667	-.5740312	4.836282	-.5740312	1	1
143	8	0	1	0	8	1	0	0	"Understanding Post-Communist Political Economy II"	"12/16/2011"	0	814	0	11.34873	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	9	1	9	.9542425	6.701961	.9542425	0	0
638	5	22	0	1	-17	.1851852	.8148148	1	"The Effect of the Tea Party in 2010"	"7/20/2011"	0	458	0	9.235404	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.2272727	-.6434526	0	6	23	.2608696	-.5835766	6.126869	-.5835766	1	1
225	3	21	0	1	-18	.125	.875	8	"Rec Letter Rant"	"11/23/2011"	0	343	0	7.84054	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.1428571	-.845098	0	4	22	.1818182	-.7403627	5.83773	-.7403627	1	1
357	1	3	0	1	-2	.25	.75	1	"Slovakia and the Euro Bailout: What happened? What's next? (The short and very short versions)"	"10/12/2011"	0	857	1	13.68472	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.3333333	-.4771212	0	2	4	.5	-.30103	6.753438	-.30103	1	1
698	14	14	0	1	0	.5	.5	3	"Unionization and Inequality"	"6/28/2011"	0	844	0	14.62565	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	15	15	1	0	6.738153	0	1	0
471	4	6	0	1	-2	.4	.6	0	"The Euro and the American Civil War"	"9/8/2011"	0	354	0	15.73736	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.6666667	-.1760912	0	5	7	.7142857	-.146128	5.869297	-.146128	1	1
587	2	5	0	1	-3	.2857143	.7142857	2	"Media Invasions of Privacy"	"8/3/2011"	0	69	0	9.963395	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.4	-.39794	0	3	6	.5	-.30103	4.234107	-.30103	1	1
247	3	0	1	0	3	1	0	1	"Trying to harness my fury behind an agenda that feels constructive"	"11/12/2011"	0	275	0	6.684946	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	4	1	4	.60206	5.616771	.60206	0	0
715	3	6	0	1	-3	.3333333	.6666667	3	"ù?"	"6/22/2011"	0	462	0	14.55525	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.5	-.30103	0	4	7	.5714286	-.243038	6.135565	-.243038	1	1
317	11	17	0	1	-6	.3928571	.6071429	2	"Invisibility and policy design"	"10/24/2011"	0	607	0	14.03104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.6470588	-.1890562	0	12	18	.6666667	-.1760912	6.408529	-.1760912	1	1
352	9	12	0	1	-3	.4285714	.5714286	8	"Do We Need Smart Presidents?"	"10/13/2011"	0	408	0	9.600301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.75	-.1249387	0	10	13	.7692308	-.1139433	6.011267	-.1139433	1	1
825	2	5	0	1	-3	.2857143	.7142857	0	"Welfare for Gramps"	"5/16/2011"	0	227	0	12.00493	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.4	-.39794	0	3	6	.5	-.30103	5.42495	-.30103	1	1
31	1	0	1	0	1	1	0	7	"Winner take all?"	"1/24/2012"	0	387	0	13.01913	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	2	1	2	.30103	5.958425	.30103	0	0
771	5	3	1	0	2	.625	.375	0	"Surrender (but don't give yourself away)"	"6/3/2011"	0	771	0	14.48893	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.666667	.2218487	0	6	4	1.5	.1760913	6.647688	.1760913	1	0
86	9	1	1	0	8	.9	.1	0	"Nolan McCarty Joins The Monkey Cage"	"1/6/2012"	0	80	0	9.778704	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	.9542425	0	10	2	5	.69897	4.382027	.69897	1	0
113	9	4	1	0	5	.6923077	.3076923	3	"Chris Schmid on Evidence Based Medicine"	"12/29/2011"	0	105	0	6.168306	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2.25	.3521825	0	10	5	2	.30103	4.65396	.30103	1	0
457	7	0	1	0	7	1	0	1	"Updating our Blogroll"	"9/12/2011"	0	135	0	9.008514	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0				0	8	1	8	.90309	4.905275	.90309	0	0
156	12	2	1	0	10	.8571429	.1428571	0	"Political parties and economic growth: more from Campbell, Bartels, Hibbs, and Gelman"	"12/12/2011"	0	1735	0	12.75923	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	.7781513	0	13	3	4.333333	.6368221	7.458763	.6368221	1	0
758	18	16	1	0	2	.5294118	.4705882	7	"Top ten plagiarism excuses"	"6/8/2011"	0	304	0	3.078387	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.125	.0511525	0	19	17	1.117647	.0483047	5.717028	.0483047	1	0
617	3	0	1	0	3	1	0	1	"Politics everywhere: Sleazy data miners"	"7/26/2011"	0	411	0	8.919286	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	4	1	4	.60206	6.018593	.60206	0	0
628	0	1	0	1	-1	0	1	1	"Deadlines"	"7/23/2011"	0	99	0	8.71875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	1	2	.5	-.30103	4.59512	-.30103	0	1
422	1	0	1	0	1	1	0	0	"Esablishment of Jordan Center for Russian Studies at NYU and Call for Executive Director Candidates"	"9/22/2011"	0	417	0	15.37752	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	2	1	2	.30103	6.033086	.30103	0	0
218	4	1	1	0	3	.8	.2	0	"Corporate Lobbying and Tax Rates"	"11/28/2011"	0	137	0	10.65081	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	.60206	0	5	2	2.5	.39794	4.919981	.39794	1	0
765	1	0	1	0	1	1	0	4	"ù: a course for political science graduate students"	"6/6/2011"	0	370	0	9.175477	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	2	1	2	.30103	5.913503	.30103	0	0
341	6	1	1	0	5	.8571429	.1428571	3	"The most clueless political column ever??"	"10/14/2011"	0	85	0	4.854844	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	.7781513	0	7	2	3.5	.544068	4.442651	.544068	1	0
653	0	0	0	1	0			0	"Potpourri"	"7/15/2011"	0	42	0	6.305	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	1	1	1	0	3.73767	0	0	0
643	6	0	1	0	6	1	0	0	"The Ethics of the War in Afghanistan"	"7/19/2011"	0	99	0	7.818409	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	7	1	7	.845098	4.59512	.845098	0	0
222	3	2	1	0	1	.6	.4	1	"Designed to Fail?"	"11/26/2011"	0	151	0	10.01255	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	.1760913	0	4	3	1.333333	.1249387	5.01728	.1249387	1	0
739	3	0	1	0	3	1	0	3	"The California Redistricting Plan"	"6/14/2011"	0	252	0	11.90704	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	4	1	4	.60206	5.529429	.60206	0	0
93	6	0	1	0	6	1	0	1	"Potpourri"	"1/5/2012"	0	40	0	6.737936	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	7	1	7	.845098	3.688879	.845098	0	0
21	4	0	1	0	4	1	0	0	"Potpourri"	"1/27/2012"	0	89	0	6.144138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	5	1	5	.69897	4.488636	.69897	0	0
681	4	0	1	0	4	1	0	0	"New Democracy Dataset in Progress and Need for Albania Experts"	"7/7/2011"	0	442	0	13.57424	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	5	1	5	.69897	6.09131	.69897	0	0
84	68	0	1	0	68	1	0	1	"Americans and Innumeracy"	"1/8/2012"	0	681	0	10.28735	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	69	1	69	1.838849	6.523562	1.838849	0	0
521	10	0	1	0	10	1	0	0	"E-Publishing and the Budget Battle"	"8/22/2011"	0	220	0	10.92746	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	11	1	11	1.041393	5.393628	1.041393	0	0
498	0	0	0	1	0			0	"APSA Warning and Suggestion"	"8/30/2011"	0	248	0	9.146074	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0				0	1	1	1	0	5.513429	0	0	0
546	5	5	0	1	0	.5	.5	0	"Weekend Frivolity: Post-Conflict Potter"	"8/14/2011"	0	484	0	12.20188	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	6	6	1	0	6.182085	0	1	0
287	7	10	0	1	-3	.4117647	.5882353	1	"ù than Republicans?"	"10/31/2011"	0	848	0	9.543077	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.7	-.154902	0	8	11	.7272727	-.1383027	6.742881	-.1383027	1	1
600	34	22	1	0	12	.6071429	.3928571	0	"Public Opinion and the Debt Ceiling Fight"	"8/1/2011"	0	550	0	11.47128	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.545455	.1890562	0	35	23	1.521739	.1823402	6.309918	.1823402	1	0
579	14	13	1	0	1	.5185185	.4814815	1	"No, You Don't Have to Win Political Independents to Get Elected"	"8/5/2011"	0	200	0	11.48708	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.076923	.0321847	0	15	14	1.071429	.0299632	5.298317	.0299632	1	0
297	7	0	1	0	7	1	0	1	"Free Trade II: Free Trade and Intellectual Property"	"10/28/2011"	0	860	0	15.59773	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	8	1	8	.90309	6.756932	.90309	0	0
254	1	3	0	1	-2	.25	.75	0	"Why We Need More Polls"	"11/10/2011"	0	154	0	10.91842	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.3333333	-.4771212	0	2	4	.5	-.30103	5.036952	-.30103	1	1
347	13	7	1	0	6	.65	.35	1	"Partisan Shifts after Financial Crises"	"10/14/2011"	0	323	0	9.897079	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.857143	.2688453	0	14	8	1.75	.243038	5.777652	.243038	1	0
205	2	0	1	0	2	1	0	0	"Happy Xmas, War Is(n't) Over"	"11/30/2011"	0	97	0	12.17925	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	3	1	3	.4771213	4.574711	.4771213	0	0
455	4	1	1	0	3	.8	.2	4	"This Week in Political Science"	"9/13/2011"	0	916	0	15.86894	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	.60206	0	5	2	2.5	.39794	6.820016	.39794	1	0
784	2	0	1	0	2	1	0	1	"In Which I Tell Tyler Cowen That He Features in a Dutch Novel"	"5/29/2011"	0	47	0	8.859565	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	3	1	3	.4771213	3.850147	.4771213	0	0
831	14	2	1	0	12	.875	.125	7	"Should Political Scientists Care More About Politics?"	"5/13/2011"	0	261	0	14.07482	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	.845098	0	15	3	5	.69897	5.56452	.69897	1	0
158	13	4	1	0	9	.7647059	.2352941	1	"Blending Journalism with Academia"	"12/11/2011"	0	238	0	10.39004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.25	.5118834	0	14	5	2.8	.447158	5.47227	.447158	1	0
432	2	0	1	0	2	1	0	0	"Do Pre-Election Polls Underestimate the Success of Women Candidates?"	"9/20/2011"	0	15	0	-.2842857	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	3	1	3	.4771213	2.70805	.4771213	0	0
766	2	0	1	0	2	1	0	2	"Measuring Faculty Productivity (or not)"	"6/6/2011"	0	635	0	15.18188	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	3	1	3	.4771213	6.453625	.4771213	0	0
823	0	0	0	1	0			3	"The Lasting Electoral Effects of Natural Disaster Responses"	"5/17/2011"	0	425	0	13.45647	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	1	1	1	0	6.052089	0	0	0
