"","postnum","tweets","likes","bin_tweet","bin_like","diff_tweets_likes","prop_tweet","prop_like","Comments","title","date","Graphics","Length","videos","gradelevel","johnsides","henryfarrell","joshuatucker","larrybartels","andrewrudalevige","andrewgelman","jamesfearon","erikvoeten","sarahbinder","ericachenoweth","danhopkins","nolanmccarty","gregorykoger","jonathanrobinson","vanessawilliamson","jasonlyall","hansnoel","suzannemettler","paul","laynamosley","catiebailard","presidency","potpourri","environmentalpolitics","war","comparativepolitics","publicopinion","blogs","politicalscienceandjournalism","campaignsandelections","politicaleconomy","legislativepolitics","graphiti","politicalparties","law","experimentalanalysis","othersocialscience","policy","media","foreignpolicy","internationalrelations","internationalsecurity","methodology","electoralfraud","institutions","frivolity","tedmccaggcartoons","academia","electionreports","immigration","judicial","itandpolitics","data","violence","politicseverywhere","bureaucracy","obituary","sports","politicalscience","protest","housekeeping","senateprocedure","newsletters","healthcare","politicalsciencenews","education","science","musicandotherpopularculture","transitions","politicaltheory","thisweekinpoliticalscience","generalpolitics","interestgroups","methepeople","valid","tweetLike","logtweetlike","has_graphics","smoothtweet","smoothlike","smoothtweetlike","logsmoothtweetlike","loglength","tweetrating","tweetsandlikes","year","day","month","newdate","weekday","weekdaynum","weekday01","sincelast"
"428",434,10,4,1,0,6,0.714285731315613,0.28571429848671,2,"Human Rights Prosecutions and Distinguishing Between Nascent Democracies and Autocracies: A Response to Sikkink","9/19/2011",0,773,0,13.7891111373901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0.397940009832382,0,11,5,2.20000004768372,0.342422693967819,6.65027904510498,0.342422693967819,1,"2011","19","9",2011-09-19,"Monday","1",1,0
"429",435,5,11,0,1,-6,0.3125,0.6875,4,"ù","9/19/2011",0,628,0,11.310848236084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454545468091965,-0.342422664165497,0,6,12,0.5,-0.30103000998497,6.44254016876221,-0.30103000998497,1,"2011","19","9",2011-09-19,"Monday","1",1,2
"430",436,5,0,1,0,5,1,0,8,"On the Value of Human Rights Prosecutions","9/17/2011",0,175,0,13.3099927902222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,6,1,6,0.778151273727417,5.16478586196899,0.778151273727417,0,"2011","17","9",2011-09-17,"Saturday","6",0,0
"431",437,8,0,1,0,8,1,0,1,"Can Computers Recognize Political Events?","9/17/2011",0,20,0,1.03681814670563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,9,1,9,0.954242527484894,2.99573230743408,0.954242527484894,0,"2011","17","9",2011-09-17,"Saturday","6",0,0
"432",438,4,1,1,0,3,0.800000011920929,0.200000002980232,0,"Most evil graph of the year","9/17/2011",1,6,0,-0.653333306312561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.60206001996994,1,5,2,2.5,0.397940009832382,1.7917594909668,0.397940009832382,1,"2011","17","9",2011-09-17,"Saturday","6",0,1
"433",439,6,0,1,0,6,1,0,3,"New Study on US-Russian Relations","9/16/2011",0,177,0,18.3463020324707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,7,1,7,0.84509801864624,5.17614984512329,0.84509801864624,0,"2011","16","9",2011-09-16,"Friday","5",1,0
"434",440,4,19,0,1,-15,0.173913046717644,0.826086938381195,1,"ù Question","9/16/2011",1,720,0,13.9411115646362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.210526317358017,-0.676693618297577,1,5,20,0.25,-0.60206001996994,6.57925128936768,-0.60206001996994,1,"2011","16","9",2011-09-16,"Friday","5",1,0
"435",441,1,0,1,0,1,1,0,1,"What Do We Know about Astroturfing?","9/16/2011",0,73,0,6.60108089447021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,2,1,2,0.30103000998497,4.29045963287354,0.30103000998497,0,"2011","16","9",2011-09-16,"Friday","5",1,0
"436",442,10,5,1,0,5,0.666666686534882,0.333333343267441,4,"The Palestine Vote: Who Will Vote How?","9/16/2011",1,728,0,9.99683666229248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.30103000998497,1,11,6,1.83333337306976,0.263241440057755,6.59030103683472,0.263241440057755,1,"2011","16","9",2011-09-16,"Friday","5",1,0
"437",443,3,0,1,0,3,1,0,3,"The Jewish vote","9/16/2011",0,227,0,9.70038032531738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,4,1,4,0.60206001996994,5.42495012283325,0.60206001996994,0,"2011","16","9",2011-09-16,"Friday","5",1,1
"438",444,7,9,0,1,-2,0.4375,0.5625,3,"ù","9/15/2011",0,395,0,8.71031188964844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.777777791023254,-0.10914446413517,0,8,10,0.800000011920929,-0.0969100072979927,5.97888565063477,-0.0969100072979927,1,"2011","15","9",2011-09-15,"Thursday","4",1,0
"439",445,5,0,1,0,5,1,0,0,"The Role of Social Media in Conflict","9/15/2011",0,84,0,7.64258527755737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,6,1,6,0.778151273727417,4.43081665039062,0.778151273727417,0,"2011","15","9",2011-09-15,"Thursday","4",1,0
"440",446,4,0,1,0,4,1,0,1,"Recognizing Patterns in Political Revolutions","9/15/2011",0,39,0,3.64326930046082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,5,1,5,0.698970019817352,3.66356158256531,0.698970019817352,0,"2011","15","9",2011-09-15,"Thursday","4",1,0
"441",447,4,0,1,0,4,1,0,4,"Potpourri","9/15/2011",0,84,0,7.09122896194458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,5,1,5,0.698970019817352,4.43081665039062,0.698970019817352,0,"2011","15","9",2011-09-15,"Thursday","4",1,0
"442",448,6,7,0,1,-1,0.461538463830948,0.538461565971375,8,"The Palestine Vote: What Has Changed?","9/15/2011",2,652,0,11.3245162963867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.857142865657806,-0.0669467821717262,1,7,8,0.875,-0.057991947978735,6.4800443649292,-0.057991947978735,1,"2011","15","9",2011-09-15,"Thursday","4",1,1
"443",449,4,2,1,0,2,0.666666686534882,0.333333343267441,0,"Will the GOP Nominate a Strong Conservative?","9/14/2011",0,28,0,4.90714263916016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.30103000998497,0,5,3,1.66666662693024,0.221848741173744,3.33220458030701,0.221848741173744,1,"2011","14","9",2011-09-14,"Wednesday","3",1,0
"444",450,8,5,1,0,3,0.615384638309479,0.384615391492844,2,"What Does NY-9 Mean?","9/14/2011",1,646,0,12.7560796737671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.60000002384186,0.204119995236397,1,9,6,1.5,0.176091253757477,6.47079944610596,0.176091253757477,1,"2011","14","9",2011-09-14,"Wednesday","3",1,0
"445",451,10,6,1,0,4,0.625,0.375,2,"Jim Rosenau Has Died","9/14/2011",0,79,0,8.49656391143799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.66666662693024,0.221848741173744,0,11,7,1.57142853736877,0.196294635534286,4.36944770812988,0.196294635534286,1,"2011","14","9",2011-09-14,"Wednesday","3",1,0
"446",452,36,2,1,0,34,0.947368443012238,0.0526315793395042,4,"The Effects of the Internet on Politics","9/14/2011",0,179,0,16.1241722106934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.25527250766754,0,37,3,12.3333330154419,1.0910804271698,5.18738603591919,1.0910804271698,1,"2011","14","9",2011-09-14,"Wednesday","3",1,0
"447",453,1,0,1,0,1,1,0,5,"Graphiti","9/14/2011",1,133,0,9.65308284759521,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,1,2,1,2,0.30103000998497,4.8903489112854,0.30103000998497,0,"2011","14","9",2011-09-14,"Wednesday","3",1,1
"448",454,3,1,1,0,2,0.75,0.25,6,"Who gets credit for the recovery (when it happens)?","9/13/2011",0,359,0,6.97211122512817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.477121263742447,0,4,2,2,0.30103000998497,5.88332223892212,0.30103000998497,1,"2011","13","9",2011-09-13,"Tuesday","2",1,0
"449",455,4,1,1,0,3,0.800000011920929,0.200000002980232,4,"This Week in Political Science","9/13/2011",0,916,0,15.8689365386963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.60206001996994,0,5,2,2.5,0.397940009832382,6.82001638412476,0.397940009832382,1,"2011","13","9",2011-09-13,"Tuesday","2",1,1
"450",456,11,11,0,1,0,0.5,0.5,2,"5th Annual NYU-CESS Experiments in Political Science Conference Call For Papers","9/12/2011",0,247,0,11.7281217575073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12,12,1,0,5.50938844680786,0,1,"2011","12","9",2011-09-12,"Monday","1",1,0
"451",457,7,0,1,0,7,1,0,1,"Updating our Blogroll","9/12/2011",0,135,0,9.00851440429688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,8,1,8,0.903090000152588,4.90527486801147,0.903090000152588,0,"2011","12","9",2011-09-12,"Monday","1",1,0
"452",458,4,0,1,0,4,1,0,0,"Class Bias among Members of Congress","9/12/2011",0,103,0,5.37913274765015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,5,1,5,0.698970019817352,4.63472890853882,0.698970019817352,0,"2011","12","9",2011-09-12,"Monday","1",1,0
"453",459,8,11,0,1,-3,0.421052634716034,0.578947365283966,1,"Media Bias, Political Science, and the Tea Party","9/12/2011",0,779,0,14.6993007659912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.727272748947144,-0.138302683830261,0,9,12,0.75,-0.124938733875751,6.65801095962524,-0.124938733875751,1,"2011","12","9",2011-09-12,"Monday","1",1,0
"454",460,4,14,0,1,-10,0.222222223877907,0.777777791023254,6,"Graphiti: Interracial Marriage","9/12/2011",1,21,0,-0.0700000002980232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28571429848671,-0.544068038463593,1,5,15,0.333333343267441,-0.477121233940125,3.04452252388,-0.477121233940125,1,"2011","12","9",2011-09-12,"Monday","1",1,1
"455",461,5,9,0,1,-4,0.357142865657806,0.642857134342194,0,"Images of the Tower Lights in the NYC Night","9/11/2011",4,17,0,1.60735297203064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.555555582046509,-0.255272477865219,1,6,10,0.600000023841858,-0.221848726272583,2.83321332931519,-0.221848726272583,1,"2011","11","9",2011-09-11,"Sunday","0",0,0
"456",462,5,7,0,1,-2,0.416666656732559,0.583333313465118,1,"Chris Joyner","9/11/2011",0,73,0,6.45089054107666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.714285731315613,-0.14612802863121,0,6,8,0.75,-0.124938733875751,4.29045963287354,-0.124938733875751,1,"2011","11","9",2011-09-11,"Sunday","0",0,0
"457",463,13,6,1,0,7,0.684210538864136,0.315789461135864,7,"Too much education","9/11/2011",0,345,0,7.96276187896729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.16666674613953,0.335792124271393,0,14,7,2,0.30103000998497,5.84354448318481,0.30103000998497,1,"2011","11","9",2011-09-11,"Sunday","0",0,1
"458",464,5,0,1,0,5,1,0,4,"Fourteen magic words: an update","9/10/2011",0,625,0,12.9456386566162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,6,1,6,0.778151273727417,6.43775177001953,0.778151273727417,0,"2011","10","9",2011-09-10,"Saturday","6",0,1
"459",465,51,56,0,1,-5,0.47663551568985,0.52336448431015,1,"What Can Presidential Speeches Do? A Dialogue","9/9/2011",0,1203,0,8.28271198272705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.910714268684387,-0.040617860853672,0,52,57,0.912280678749084,-0.039871521294117,7.09257364273071,-0.039871521294117,1,"2011","9","9",2011-09-09,"Friday","5",1,0
"460",466,3,1,1,0,2,0.75,0.25,1,"Hello Kettle, this is the Pot Calling: Iran Edition (again)","9/9/2011",0,224,0,13.0768423080444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.477121263742447,0,4,2,2,0.30103000998497,5.41164588928223,0.30103000998497,1,"2011","9","9",2011-09-09,"Friday","5",1,0
"461",467,5,4,1,0,1,0.555555582046509,0.444444447755814,0,"Terrorism Over Time","9/9/2011",3,408,0,12.0550003051758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,0.0969100147485733,1,6,5,1.20000004768372,0.0791812613606453,6.01126718521118,0.0791812613606453,1,"2011","9","9",2011-09-09,"Friday","5",1,0
"462",468,2,0,1,0,2,1,0,0,"Politics Everywhere: Tennis Superstars, Unite!","9/9/2011",0,79,0,4.22430896759033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,3,1,3,0.477121263742447,4.36944770812988,0.477121263742447,0,"2011","9","9",2011-09-09,"Friday","5",1,0
"463",469,7,0,1,0,7,1,0,1,"This Week in Political Science","9/9/2011",0,643,0,14.2825593948364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,8,1,8,0.903090000152588,6.46614456176758,0.903090000152588,0,"2011","9","9",2011-09-09,"Friday","5",1,0
"464",470,2,3,0,1,-1,0.400000005960464,0.600000023841858,0,"The Donkey Whisperer","9/9/2011",0,2,0,-3.00999999046326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666686534882,-0.176091238856316,0,3,4,0.75,-0.124938733875751,0.6931471824646,-0.124938733875751,1,"2011","9","9",2011-09-09,"Friday","5",1,1
"465",471,4,6,0,1,-2,0.400000005960464,0.600000023841858,0,"The Euro and the American Civil War","9/8/2011",0,354,0,15.7373561859131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666686534882,-0.176091238856316,0,5,7,0.714285731315613,-0.14612802863121,5.86929702758789,-0.14612802863121,1,"2011","8","9",2011-09-08,"Thursday","4",1,0
"466",472,3,0,1,0,3,1,0,9,"The different priorities of academics and policy writers","9/8/2011",0,190,0,11.2572069168091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,4,1,4,0.60206001996994,5.24702405929565,0.60206001996994,0,"2011","8","9",2011-09-08,"Thursday","4",1,0
"467",473,4,0,1,0,4,1,0,0,"Reflections on 9/11","9/8/2011",0,206,0,11.8662910461426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,5,1,5,0.698970019817352,5.32787609100342,0.698970019817352,0,"2011","8","9",2011-09-08,"Thursday","4",1,0
"468",474,2,0,1,0,2,1,0,9,"Graphiti","9/8/2011",1,153,0,7.92461538314819,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,3,1,3,0.477121263742447,5.03043794631958,0.477121263742447,0,"2011","8","9",2011-09-08,"Thursday","4",1,0
"469",475,4,3,1,0,1,0.571428596973419,0.428571432828903,9,"What John Galliano Can Teach Americans about Free Speech","9/8/2011",0,650,0,12.6880922317505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.33333337306976,0.124938748776913,0,5,4,1.25,0.0969100147485733,6.47697257995605,0.0969100147485733,1,"2011","8","9",2011-09-08,"Thursday","4",1,0
"470",476,4,0,1,0,4,1,0,1,"Is it Turnip Day?","9/8/2011",0,703,0,10.6978435516357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,0,5,1,5,0.698970019817352,6.55535697937012,0.698970019817352,0,"2011","8","9",2011-09-08,"Thursday","4",1,0
"471",477,2,0,1,0,2,1,0,3,"Where's John Yoo when you need him?","9/8/2011",0,115,0,8.05751037597656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,3,1,3,0.477121263742447,4.74493217468262,0.477121263742447,0,"2011","8","9",2011-09-08,"Thursday","4",1,0
"472",478,9,1,1,0,8,0.899999976158142,0.100000001490116,1,"How Much Does the Republican Nominee Matter?","9/8/2011",1,366,0,9.19901084899902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.954242527484894,1,10,2,5,0.698970019817352,5.90263319015503,0.698970019817352,1,"2011","8","9",2011-09-08,"Thursday","4",1,1
"473",479,2,15,0,1,-13,0.117647059261799,0.882352948188782,4,"New Editorial Help from Jonathan Robinson","9/7/2011",0,217,0,7.66938734054565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.133333340287209,-0.875061213970184,0,3,16,0.1875,-0.726998746395111,5.37989711761475,-0.726998746395111,1,"2011","7","9",2011-09-07,"Wednesday","3",1,0
