Landing Page,Visits,Pages/Visit,Avg Time On,% New Visits,Bounce Rate,Year,Month,Day,Title
/2010/10/the_gender_gap.html,35,1,0:00:00,71.43%,100.00%,2010,10,NA,The Gender Gap
/2010/10/the_multiple_meanings_of_conse.html,35,2,0:00:48,42.86%,85.71%,2010,10,NA,The Multiple Meanings Of Conse
/2010/10/the_polls_are_not_a_random_wal.html,35,1,0:00:00,42.86%,100.00%,2010,10,NA,The Polls Are Not A Random Wa
/2010/11/dont_believe_the_reasons_peopl.html,35,1.43,0:01:03,85.71%,57.14%,2010,11,NA,Dont Believe The Reasons Peop
/2010/11/exit_polls_claim_deficit_a_top.html,35,1.14,0:01:23,57.14%,85.71%,2010,11,NA,Exit Polls Claim Deficit A Top
/2010/11/forbes_magazine_names_the_monk.html,35,1.71,0:03:02,42.86%,71.43%,2010,11,NA,Forbes Magazine Names The Monk
/2010/11/just_chaid.html,35,1.29,0:03:36,57.14%,71.43%,2010,11,NA,Just Chaid
/2010/11/the_imf_vs_the_ecb_there_can_b.html,35,1.14,0:00:16,57.14%,85.71%,2010,11,NA,The Imf Vs The Ecb There Can B
/2010/11/the_international_and_domestic.html,35,1.14,0:04:05,42.86%,85.71%,2010,11,NA,The International And Domestic
/2010/11/where_are_the_missing_6_game_w.html,35,2.43,0:06:05,42.86%,57.14%,2010,11,NA,Where Are The Missing 6 Game W
/2010/11/why_it_can_be_rational_to_vote.html,35,1,0:00:00,71.43%,100.00%,2010,11,NA,Why It Can Be Rational To Vote
/2010/12/karl_marx_vs_adam_smith.html,35,1.29,0:00:04,57.14%,85.71%,2010,12,NA,Karl Marx Vs Adam Smi
/2010/12/response_to_paul_pierson_and_j.html,35,1.14,0:00:16,57.14%,85.71%,2010,12,NA,Response To Paul Pierson And J
/2010/12/russian_potpourri.html,35,1.29,0:01:39,57.14%,85.71%,2010,12,NA,Russian Potpourri
/2010/12/testing_laws_via_randomized_co.html,35,1.71,0:01:43,42.86%,57.14%,2010,12,NA,Testing Laws Via Randomized Co
/2010/12/why_do_opposition_parties_boyc.html,35,1,0:00:00,71.43%,100.00%,2010,12,NA,Why Do Opposition Parties Boyc
/2011/01/100_academics_call_for_new_mid.html,35,1,0:00:00,71.43%,100.00%,2011,01,NA,100 Academics Call For New Mid
/2011/01/atmospheric_politics.html,35,1.43,0:04:15,57.14%,71.43%,2011,01,NA,Atmospheric Politics
/2011/01/collaboration_with_the_apsa_po.html,35,1.86,0:03:02,57.14%,28.57%,2011,01,NA,Collaboration With The Apsa Po
/2011/01/congress_vs_president.html,35,1.71,0:01:58,57.14%,71.43%,2011,01,NA,Congress Vs Presiden
/2011/01/more_on_academia_and_admission.html,35,1.14,0:00:01,28.57%,85.71%,2011,01,NA,More On Academia And Admission
/2011/01/trends_in_partisanship_by_stat.html,35,1.14,0:00:00,100.00%,85.71%,2011,01,NA,Trends In Partisanship By Sta
/2011/01/what_difference_does_civility_.html,35,1.29,0:02:48,85.71%,71.43%,2011,01,NA,What Difference Does Civility
/2011/02/is_bahrain_the_next_andijan_uz.html,35,1.14,0:00:08,71.43%,85.71%,2011,02,NA,Is Bahrain The Next Andijan Uz
/2011/02/the_egyptian_revolution_on_twi.html,35,2,0:06:20,85.71%,71.43%,2011,02,NA,The Egyptian Revolution On Twi
/2011/02/weekend_frivolity_revolution_e.html,35,1.29,0:00:16,42.86%,71.43%,2011,02,NA,Weekend Frivolity Revolution E
/2011/03/ncaa_tourney_pools_are_not_gam.html,35,1.14,0:01:49,57.14%,85.71%,2011,03,NA,Ncaa Tourney Pools Are Not Ga
/2011/03/news_sites_as_bad_wikis.html,35,1,0:00:00,71.43%,100.00%,2011,03,NA,News Sites As Bad Wikis
/2011/03/political_science_research_on_.html,35,1.71,0:01:28,57.14%,42.86%,2011,03,NA,Political Science Research On
/2011/03/same-sex-married_state_senator.html,35,1,0:00:00,71.43%,100.00%,2011,03,NA,Same Sex Married_state_senator
/2011/03/what_is_an_economic_conspiracy.html,35,1,0:00:00,71.43%,100.00%,2011,03,NA,What Is An Economic Conspiracy
/2011/04/missing_data_imputation--not_a.html,35,1,0:00:42,42.86%,85.71%,2011,04,NA,Missing_data_imputation  Not_a
/2011/04/prospects_for_new_democracies_.html,35,1.43,0:02:14,71.43%,85.71%,2011,04,NA,Prospects For New Democracies
/2011/04/the_sources_of_french_discrimi.html,35,1.14,0:00:11,71.43%,85.71%,2011,04,NA,The Sources Of French Discrimi
/2011/05/how-to-know-you-are-living-next-door-to-osama-bin-laden-clue-57/,35,1,0:00:00,85.71%,100.00%,2011,05,how-to-know-you-are-living-next-door-to-osama-bin-laden-clue-57,
/2011/05/what-happens-when-terrorist-leaders-are-killed/,35,1.29,0:00:07,100.00%,71.43%,2011,05,what-happens-when-terrorist-leaders-are-killed,
/2011/05/why-it-matters-that-bin-laden-was-behind-recent-terrorist-plots/,35,1.43,0:01:02,57.14%,57.14%,2011,05,why-it-matters-that-bin-laden-was-behind-recent-terrorist-plots,
/blog/2008/04/07/post_76/,35,1,0:00:00,71.43%,100.00%,2008,04,07,Post 76
/blog/2009/04/02/blogroll/,35,1.86,0:03:44,100.00%,42.86%,2009,04,02,Blogroll
/blog/2009/08/24/public_opinion_and_gay_marriag/,35,3,0:04:21,85.71%,57.14%,2009,08,24,Public Opinion And Gay Marriag
/blog/2010/04/08/why_its_so_hard_to_cut_the_fed/,35,1.14,0:00:21,100.00%,85.71%,2010,04,08,Why Its So Hard To Cut The Fed
/blog/2010/11/01/restoring_sanity_one_journal_a/,35,1.14,0:00:00,100.00%,85.71%,2010,11,01,Restoring Sanity One Journal A
/blog/2011/01/18/too_fast_and_too_furious_germa/,35,3.43,0:03:02,100.00%,0.00%,2011,01,18,Too Fast And Too Furious Germa
/blog/2011/03/09/epistemic_closure_-_climate_ch/,35,1.14,0:00:08,57.14%,85.71%,2011,03,09,Epistemic_closure_ _climate_ch
/blog/2011/03/10/you_want_more_epistemic_closur/,35,1.43,0:00:26,100.00%,57.14%,2011,03,10,You Want More Epistemic Closur
/blog/2011/03/20/george_rabinowitz/,35,1.29,0:00:47,42.86%,71.43%,2011,03,20,George Rabinowitz
/blog/2011/03/20/monkey_cage_to_begin_charging_/,35,1.14,0:00:31,100.00%,85.71%,2011,03,20,Monkey Cage To Begin Charging
/blog/2011/04/12/toddler_democracy/,35,1.14,0:00:07,85.71%,85.71%,2011,04,12,Toddler Democracy
/blog/2011/05/13/partisan-bias-in-presidential-rankings/,35,2,0:05:55,57.14%,57.14%,2011,05,13,Partisan Bias In Presidential Rankings
/blog/2011/05/13/should-political-scientists-care-more-about-politics/,35,2.43,0:00:46,71.43%,71.43%,2011,05,13,Should Political Scientists Care More About Politics
/blog/2011/05/20/software-for-teaching/,35,1.71,0:05:59,85.71%,71.43%,2011,05,20,Software For Teaching
/blog/2011/07/07/call-for-writers-for-coming-election-reports/,35,1.57,0:00:12,100.00%,57.14%,2011,07,07,Call For Writers For Coming Election Reports
/blog/2011/07/14/the-debt-ceiling-and-blame-for-obama-and-the-gop/,35,1.14,0:00:39,85.71%,85.71%,2011,07,14,The Debt Ceiling And Blame For Obama And The Gop
/blog/2011/08/06/from-aaa-to-aa-markets-governments-and-the-downgrade/,35,1.86,0:01:45,71.43%,57.14%,2011,08,06,From Aaa To Aa Markets Governments And The Downgrade
/blog/2011/08/15/things-we-learned-from-the-iowa-straw-poll/,35,1.29,0:00:10,57.14%,71.43%,2011,08,15,Things We Learned From The Iowa Straw Poll
/blog/2011/08/16/calvin-college-update/,35,1.71,0:01:30,85.71%,42.86%,2011,08,16,Calvin College Update
/blog/2011/08/17/dont-blame-the-american-public-for-the-d-c-deadlock/,35,1.29,0:00:00,85.71%,71.43%,2011,08,17,Dont Blame The American Public For The D C Deadlock
/blog/2011/08/18/institutions-and-politics/,35,1.14,0:00:36,100.00%,85.71%,2011,08,18,Institutions And Politics
/blog/2011/08/24/how-students-use-and-dont-use-libraries/,35,2.29,0:03:33,85.71%,71.43%,2011,08,24,How Students Use And Dont Use Libraries
/blog/2011/08/25/twitter-is-faster-than-an-earthquake/,35,1.14,0:01:11,71.43%,85.71%,2011,08,25,Twitter Is Faster Than An Earthquake
/blog/2011/08/26/in-defense-of-studying-college-students/,35,2.43,0:01:16,42.86%,42.86%,2011,08,26,In Defense Of Studying College Students
/blog/2011/09/08/what-john-galliano-can-teach-americans-about-free-speech/,35,1.43,0:02:01,85.71%,71.43%,2011,09,08,What John Galliano Can Teach Americans About Free Speech
/blog/2011/09/19/human-rights-prosecutions-and-distinguishing-between-nascent-democracies-and-autocracies-a-response-to-sikkink/,35,1,0:00:00,71.43%,100.00%,2011,09,19,Human Rights Prosecutions And Distinguishing Between Nascent Democracies And Autocracies A Response To Sikkink
/blog/2011/09/21/election-report-united-arab-emirates/,35,1.14,0:00:18,85.71%,85.71%,2011,09,21,Election Report United Arab Emirates
/blog/2011/09/26/social-pressure-in-obamas-fundraising/,35,1.43,0:01:19,85.71%,57.14%,2011,09,26,Social Pressure In Obamas Fundraising
/blog/2011/10/04/why-omb-is-not-who-and-why-we-might-care/,35,1.43,0:00:21,85.71%,85.71%,2011,10,04,Why Omb Is Not Who And Why We Might Care
/blog/2011/10/21/what-class-warfare-really-looks-like/,35,1,0:00:00,100.00%,100.00%,2011,10,21,What Class Warfare Really Looks Like
/blog/2011/10/25/switzerland-post-election-report-2011-parliamentary-elections/,35,1.14,0:01:35,71.43%,85.71%,2011,10,25,Switzerland Post Election Report 2011 Parliamentary Elections
/blog/2011/10/31/post-election-report-argentina/,35,1.14,0:00:12,100.00%,85.71%,2011,10,31,Post Election Report Argentina
/blog/2011/11/04/does-money-affect-election-outcomes-in-us-politics-a-quick-review-of-the-literature/,35,1.14,0:00:00,85.71%,85.71%,2011,11,04,Does Money Affect Election Outcomes In Us Politics A Quick Review Of The Literature
/blog/2011/11/04/the-worlds-most-bizarre-political-ads-part-ii/,35,1.57,0:01:25,85.71%,85.71%,2011,11,04,The Worlds Most Bizarre Political Ads Part Ii
/blog/2011/11/09/public-opinion-about-tax-expenditures-vs-government-grants/,35,1.29,0:00:32,100.00%,71.43%,2011,11,09,Public Opinion About Tax Expenditures Vs Government Grants
/blog/2011/11/16/blame-the-sociologists/,35,1.43,0:02:17,71.43%,57.14%,2011,11,16,Blame The Sociologists
/blog/2011/11/29/voter-turnout-and-fiscal-policy/,35,1.43,0:01:27,42.86%,85.71%,2011,11,29,Voter Turnout And Fiscal Policy
/blog/2011/12/19/how-i-think-about-the-economy-in-iowa-and-the-other-49-states/,35,2,0:01:38,42.86%,85.71%,2011,12,19,How I Think About The Economy In Iowa And The Other 49 States
/blog/2012/01/13/google-david-kreps-and-the-dread-pirate-roberts-problem/,35,1,0:00:00,71.43%,100.00%,2012,01,13,Google David Kreps And The Dread Pirate Roberts Problem
/blog/category/election-reports/,35,3.86,0:02:14,57.14%,28.57%,category,election-reports,NA,
/2007/12/if_you_thoughts_immanuel_kant.html,30,1.17,0:00:22,16.67%,83.33%,2007,12,NA,If You Thoughts Immanuel Kan
/2008/01/inequality_and_media_capture.html,30,1.5,0:00:25,83.33%,66.67%,2008,01,NA,Inequality And Media Capture
/2008/01/post_33.html,30,1,0:00:00,83.33%,100.00%,2008,01,NA,Post 33
/2008/01/post_37.html,30,1.33,0:02:27,50.00%,66.67%,2008,01,NA,Post 37
/2008/02/he_is_the_senator_with_the_mos_1.html,30,1.17,0:00:49,83.33%,83.33%,2008,02,NA,He Is The Senator With The Mos 1
/2008/02/looking_ahead_to_november.html,30,1.67,0:00:32,50.00%,66.67%,2008,02,NA,Looking Ahead To November
/2008/02/post_59.html,30,1.33,0:01:12,66.67%,66.67%,2008,02,NA,Post 59
/2008/03/post_66.html,30,1.5,0:00:38,50.00%,66.67%,2008,03,NA,Post 66
/2008/03/post_68.html,30,1.33,0:03:54,33.33%,83.33%,2008,03,NA,Post 68
/2008/04/book_cover_design_need_your_he_1.html,30,1,0:00:00,83.33%,100.00%,2008,04,NA,Book Cover Design Need Your He 1
/2008/04/momentum_and_legitimacy_in_pre.html,30,2.17,0:01:02,50.00%,33.33%,2008,04,NA,Momentum And Legitimacy In Pre
/2008/04/passover_greetings.html,30,1.17,0:00:53,83.33%,83.33%,2008,04,NA,Passover Greetings
/2008/04/poor_rural_voters.html,30,1.33,0:00:49,50.00%,83.33%,2008,04,NA,Poor Rural Voters
/2008/05/post_83.html,30,1,0:00:00,66.67%,100.00%,2008,05,NA,Post 83
/2008/05/rich_county_poor_county.html,30,1.17,0:01:46,33.33%,83.33%,2008,05,NA,Rich County Poor County
/2008/06/george_carlin_on_voting.html,30,1.33,0:00:06,50.00%,66.67%,2008,06,NA,George Carlin On Voting
/2008/06/the_worst_sounds.html,30,1.5,0:00:50,100.00%,83.33%,2008,06,NA,The Worst Sounds
/2008/07/does_religion_distract_the_poo_1.html,30,1.33,0:00:04,100.00%,83.33%,2008,07,NA,Does Religion Distract The Poo 1
/2008/07/post_100.html,30,2.17,0:01:32,50.00%,83.33%,2008,07,NA,Post 100
/2008/07/victory_for_twobuck_chuck.html,30,1,0:00:00,66.67%,100.00%,2008,07,NA,Victory For Twobuck Chuck
/2008/08/3_tenured_professors_get_toget.html,30,1.67,0:01:46,16.67%,66.67%,2008,08,NA,3 Tenured Professors Get Toge
/2008/08/the_branding_of_barack_obama.html,30,1.67,0:00:23,50.00%,66.67%,2008,08,NA,The Branding Of Barack Obama
/2008/08/weisberg_is_right.html,30,1.17,0:01:13,50.00%,83.33%,2008,08,NA,Weisberg Is Rig
/2008/09/lance_returns.html,30,1,0:00:00,83.33%,100.00%,2008,09,NA,Lance Returns
/2008/10/post_130.html,30,1.17,0:00:00,50.00%,83.33%,2008,10,NA,Post 130
/2008/10/the_bailout_vote_take_2.html,30,1.83,0:05:29,66.67%,66.67%,2008,10,NA,The Bailout Vote Take 2
/2008/10/the_political_economy_of_inequ.html,30,1.17,0:00:51,83.33%,83.33%,2008,10,NA,The Political Economy Of Inequ
/2008/12/corruption_rankings.html,30,1.67,0:00:14,50.00%,50.00%,2008,12,NA,Corruption Rankings
/2008/12/does_lobbying_buy_a_better_bai.html,30,2.17,0:04:54,50.00%,50.00%,2008,12,NA,Does Lobbying Buy A Better Bai
/2008/12/does_walmart_hurt_social_capit.html,30,1.67,0:03:54,50.00%,66.67%,2008,12,NA,Does Walmart Hurt Social Capi
/2008/12/post_148.html,30,1,0:00:00,66.67%,100.00%,2008,12,NA,Post 148
/2009/02/randomizing_partisanship.html,30,2.67,0:07:25,66.67%,66.67%,2009,02,NA,Randomizing Partisanship
/2009/02/theyll_have_to_pry_um_my_cold.html,30,1,0:00:00,100.00%,100.00%,2009,02,NA,Theyll Have To Pry Um My Cold
/2009/03/hiring_networks_in_law_and_pol.html,30,2,0:01:24,83.33%,66.67%,2009,03,NA,Hiring Networks In Law And Po
/2009/03/post_171.html,30,1,0:00:00,66.67%,100.00%,2009,03,NA,Post 171
/2009/04/post_176.html,30,2.67,0:06:54,83.33%,66.67%,2009,04,NA,Post 176
/2009/04/post_180.html,30,2.17,0:01:16,83.33%,33.33%,2009,04,NA,Post 180
/2009/04/what_messages_mobilize_politic.html,30,1.17,0:00:11,50.00%,83.33%,2009,04,NA,What Messages Mobilize Politic
/2009/05/and_the_best_place_in_the_worl.html,30,1,0:00:00,100.00%,100.00%,2009,05,NA,And The Best Place In The Wor
/2009/05/political_revenge_and_lost_ear.html,30,1.17,0:01:06,33.33%,83.33%,2009,05,NA,Political Revenge And Lost Ear
/2009/05/post_200.html,30,1.17,0:00:09,66.67%,83.33%,2009,05,NA,Post 200
/2009/06/a_little_mental_exercise_for_t.html,30,3.33,0:00:01,100.00%,83.33%,2009,06,NA,A Little Mental Exercise For
/2009/06/eu_elections_follow_up_results.html,30,1,0:00:00,100.00%,100.00%,2009,06,NA,Eu Elections Follow Up Results
/2009/07/personality_profiling_for_grad.html,30,1,0:00:00,50.00%,100.00%,2009,07,NA,Personality Profiling For Grad
/2009/08/book_review_method_and_meaning.html,30,1.83,0:04:38,83.33%,33.33%,2009,08,NA,Book Review Method And Meaning
/2009/08/russian_military_reform_blog.html,30,1.17,0:01:12,50.00%,83.33%,2009,08,NA,Russian Military Reform Blog
/2009/08/why_no_lefthanded_catchers_yog.html,30,1,0:00:00,66.67%,100.00%,2009,08,NA,Why No Lefthanded Catchers Yog
/2009/09/election_reports_and_political.html,30,3,0:01:09,83.33%,66.67%,2009,09,NA,Election Reports And Politica
/2009/09/ignite_and_apsa.html,30,1.33,0:01:29,66.67%,83.33%,2009,09,NA,Ignite And Apsa
/2009/09/implications_of_the_2009_japan_1.html,30,2,0:00:51,83.33%,50.00%,2009,09,NA,Implications Of The 2009 Japan 1
/2009/09/racial_attitudes_and_health_ca.html,30,1.83,0:03:23,66.67%,50.00%,2009,09,NA,Racial Attitudes And Health Ca
/2009/09/thesis_defense.html,30,1,0:00:00,50.00%,100.00%,2009,09,NA,Thesis Defense
/2009/10/election_reports_and_political_1.html,30,5.5,0:07:13,66.67%,66.67%,2009,10,NA,Election Reports And Political 1
/2009/10/the_worlds_ugliest_buildings.html,30,1.33,0:01:18,83.33%,83.33%,2009,10,NA,The Worlds Ugliest Buildings
/2009/10/voting_with_the_islands.html,30,1.17,0:00:00,66.67%,83.33%,2009,10,NA,Voting With The Islands
/2009/11/annals_of_polarization_amazon.html,30,1.33,0:01:45,83.33%,66.67%,2009,11,NA,Annals Of Polarization Amazon
/2009/11/what_ny23_and_va_and_nj_mean.html,30,3.33,0:01:29,50.00%,50.00%,2009,11,NA,What Ny23 And Va And Nj Mean
/2010/01/did_the_bush_campaign_mobilize.html,30,1,0:00:00,100.00%,100.00%,2010,01,NA,Did The Bush Campaign Mobilize
/2010/02/did_postcommunist_privatizaton_1.html,30,2.33,0:01:20,66.67%,33.33%,2010,02,NA,Did Postcommunist Privatizaton 1
/2010/03/2010_togo_presidential_electio.html,30,1.33,0:00:22,33.33%,66.67%,2010,03,NA,2010 Togo Presidential Electio
/2010/03/health_care.html,30,1.67,0:01:33,16.67%,66.67%,2010,03,NA,Health Care
/2010/03/is_the_parliamentarian_partisa.html,30,1.17,0:00:04,83.33%,83.33%,2010,03,NA,Is The Parliamentarian Partisa
/2010/03/monsieur_milgram.html,30,1,0:00:00,16.67%,100.00%,2010,03,NA,Monsieur Milgra
/2010/03/the_gary_king_equilibrium.html,30,1,0:00:00,33.33%,100.00%,2010,03,NA,The Gary King Equilibriu
/2010/03/who_will_watch_the_watchers_a.html,30,1.5,0:02:41,83.33%,66.67%,2010,03,NA,Who Will Watch The Watchers A
/2010/03/why_obama_won_the_primary_raci.html,30,1.83,0:00:26,33.33%,50.00%,2010,03,NA,Why Obama Won The Primary Raci
/2010/04/2010_austrian_presidential_ele_1.html,30,1.17,0:00:20,66.67%,83.33%,2010,04,NA,2010 Austrian Presidential Ele 1
/2010/04/an_unprecedented_tragedy_and_c.html,30,1.5,0:03:09,16.67%,50.00%,2010,04,NA,An Unprecedented Tragedy And C
/2010/04/contagion_and_homophily.html,30,1.33,0:00:01,100.00%,66.67%,2010,04,NA,Contagion And Homophily
/2010/04/kyrgyz_noncolored_revolution_i.html,30,1.67,0:00:27,66.67%,50.00%,2010,04,NA,Kyrgyz Noncolored Revolution I
/2010/04/moving_efficiently_down_the_fo.html,30,1,0:00:00,83.33%,100.00%,2010,04,NA,Moving Efficiently Down The Fo
/2010/04/the_powerpoint_mess.html,30,1.33,0:00:06,66.67%,66.67%,2010,04,NA,The Powerpoint Mess
/2010/04/when_political_discrimination.html,30,1.17,0:00:16,100.00%,83.33%,2010,04,NA,When Political Discrimination
/2010/05/elana_kagan_wont_be_influentia.html,30,1.5,0:02:46,16.67%,50.00%,2010,05,NA,Elana Kagan Wont Be Influentia
/2010/06/cjr_on_polsci_blogs_and_journa.html,30,1.5,0:04:57,66.67%,50.00%,2010,06,NA,Cjr On Polsci Blogs And Journa
/2010/06/interested_in_ukraine.html,30,1,0:00:00,66.67%,100.00%,2010,06,NA,Interested In Ukraine
/2010/06/more_on_trust_in_government_an.html,30,1.33,0:00:26,50.00%,83.33%,2010,06,NA,More On Trust In Government An
/2010/06/public_opinion_as_a_means_to_a.html,30,1.33,0:00:11,50.00%,66.67%,2010,06,NA,Public Opinion As A Means To A
/2010/06/random_world_cup_observations.html,30,1.67,0:00:02,16.67%,66.67%,2010,06,NA,Random World Cup Observations
/2010/06/what_if_political_scientists_w.html,30,2.33,0:00:47,33.33%,66.67%,2010,06,NA,What If Political Scientists W
/2010/07/is____________a_liberal.html,30,1.5,0:02:24,50.00%,66.67%,2010,07,NA,Is            A Libera
/2010/07/paul_krugman_welcome_to_the_mo.html,30,1.5,0:00:34,66.67%,66.67%,2010,07,NA,Paul Krugman Welcome To The Mo
/2010/07/pisspoor_monocausal_social_sci.html,30,1,0:00:00,66.67%,100.00%,2010,07,NA,Pisspoor Monocausal Social Sci
/2010/07/the_curious_effects_of_un_secu.html,30,1.33,0:00:27,66.67%,66.67%,2010,07,NA,The Curious Effects Of Un Secu
/2010/08/apsa_panel_what_can_political.html,30,1.33,0:00:03,33.33%,66.67%,2010,08,NA,Apsa Panel What Can Politica
/2010/08/me_talking_to_politico_on_2010.html?source=cmailer,30,1,0:00:00,100.00%,100.00%,2010,08,NA,Me Talking To Politico On 2010.html?source=cmailer
/2010/08/the_new_time_magazine.html,30,1,0:00:00,100.00%,100.00%,2010,08,NA,The New Time Magazine
/2010/08/web_alternatives_to_peer_revie.html,30,1.17,0:00:02,83.33%,83.33%,2010,08,NA,Web Alternatives To Peer Revie
/2010/09/more_on_the_irrelevance_of_pol.html,30,1.5,0:00:14,66.67%,83.33%,2010,09,NA,More On The Irrelevance Of Po
/2010/09/revolving_door_lobbyists.html,30,1.67,0:02:14,33.33%,50.00%,2010,09,NA,Revolving Door Lobbyists
/2010/09/surveying_the_waves_1.html,30,1,0:00:00,100.00%,100.00%,2010,09,NA,Surveying The Waves 1
/2010/09/well_im_certain_this_will_chan.html,30,1,0:00:00,66.67%,100.00%,2010,09,NA,Well Im Certain This Will Chan
/2010/09/what_political_scientists_can.html,30,1.83,0:00:11,66.67%,66.67%,2010,09,NA,What Political Scientists Can
/2010/09/why_do_we_control_for_sex_in_v.html,30,1.17,0:00:09,83.33%,83.33%,2010,09,NA,Why Do We Control For Sex In V
/2010/10/a_new_political_science_blog_m.html,30,1.17,0:00:11,0.00%,83.33%,2010,10,NA,A New Political Science Blog
/2010/10/drought_and_democratization.html,30,1,0:00:00,66.67%,100.00%,2010,10,NA,Drought And Democratization
/2010/10/for_the_next_time_someone_ment.html,30,1,0:00:00,83.33%,100.00%,2010,10,NA,For The Next Time Someone Men
/2010/10/forum_issue_devoted_to_interse.html,30,1.83,0:00:12,16.67%,16.67%,2010,10,NA,Forum Issue Devoted To Interse
/2010/10/how_many_americans_make_more_t.html,30,1.17,0:00:30,50.00%,83.33%,2010,10,NA,How Many Americans Make More
/2010/10/in_which_i_receive_a_grammar_l.html,30,1.83,0:00:16,50.00%,83.33%,2010,10,NA,In Which I Receive A Grammar
